word1;word2;weight
РЕСПУБЛИКА;ДЕМОКРАТИЯ;0.2709
РЕСПУБЛИКА;КОМИ;0.2231
РЕСПУБЛИКА;БЕЛАРУСЬ;0.2112
РЕСПУБЛИКА;РОДИНА;0.1673
РЕСТАВРАЦИЯ;МУЗЕЙ;0.8966
РЕСТАВРАЦИЯ;ОБНОВЛЕНИЕ;0.6034
РЕСТАВРАЦИЯ;ИСКУССТВО;0.569
РЕСТАВРАЦИЯ;ИКОНА;0.3621
РЕСТАВРАЦИЯ;ПЕРЕДЕЛКА;0.3103
РЕСТАВРАЦИЯ;АРХИТЕКТУРА;0.1552
РЕСТОРАНЧИК;ОФИЦИАНТ;0.8432
РЕСТОРАНЧИК;МЕНЮ;0.7542
РЕСТОРАНЧИК;ПОВАР;0.5678
РЕСТОРАНЧИК;БАР;0.4915
РЕСТОРАНЧИК;УЖИН;0.2881
РЕСТОРАНЧИК;СВИДАНИЕ;0.2627
РЕСТОРАНЧИК;ЗАКАЗ;0.1864
РЕСТОРАЦИЯ;РЕСТОРАТОР;0.597
РЕСТОРАЦИЯ;МЕНЮ;0.5821
РЕСТОРАЦИЯ;ОФИЦИАНТ;0.4776
РЕСТОРАЦИЯ;ПРАВО;0.4627
РЕСТОРАЦИЯ;ПОВАР;0.3731
РЕСТОРАЦИЯ;ЗАВЕДЕНИЕ;0.1791
РЕСУРС;НЕФТЬ;1.0
РЕСУРС;ЗАПАС;0.8333
РЕСУРС;УГОЛЬ;0.7121
РЕСУРС;ИСКОПАЕМЫЕ;0.3864
РЕСУРС;СЫРЬЁ;0.1515
РЕСУРСЫ;НЕФТЬ;1.0
РЕСУРСЫ;УГОЛЬ;0.5455
РЕСУРСЫ;ЗАПАС;0.5152
РЕСУРСЫ;ЭНЕРГИЯ;0.4697
РЕСУРСЫ;СРЕДСТВА;0.3636
РЕСУРСЫ;ЭКОНОМИКА;0.2273
РЕСУРСЫ;КАПИТАЛ;0.1515
РЕФЕРЕНТ;СЕКРЕТАРЬ;0.9
РЕФЕРЕНТ;ДОКЛАД;0.7714
РЕФЕРЕНТ;ДОЛЖНОСТЬ;0.7429
РЕФЕРЕНТ;ДОКУМЕНТЫ;0.5
РЕФЕРЕНТ;СОБРАНИЕ;0.3286
РЕФЕРЕНТ;ПОМОЩНИК;0.2571
РЕФЕРИ;БОКС;0.7248
РЕФЕРИ;РИНГ;0.6972
РЕФЕРИ;МАТЧ;0.5963
РЕФЕРИ;СВИСТОК;0.5596
РЕФЕРИ;КАРТОЧКА;0.4404
РЕФЕРИ;РАУНД;0.156
РЕФЛЕКС;РЕАКЦИЯ;1.0
РЕФЛЕКС;НЕРВЫ;0.7333
РЕФЛЕКС;ПАВЛОВ;0.6133
РЕФЛЕКС;ПРИВЫЧКА;0.5867
РЕФЛЕКС;ИНСТИНКТ;0.3733
РЕФЛЕКС;СИГНАЛ;0.3067
РЕФЛЕКС;БИОЛОГИЯ;0.28
РЕФОРМА;ИЗМЕНЕНИЕ;0.9521
РЕФОРМА;ПЕРЕВОРОТ;0.6489
РЕФОРМА;ПРЕОБРАЗОВАНИЕ;0.5532
РЕФОРМА;ПРАВИТЕЛЬСТВО;0.5532
РЕФОРМА;ПЁТР;0.2021
РЕФОРМА;НОВОЕ;0.1809
РЕФОРМАТОР;ИЗМЕНЕНИЕ;0.74
РЕФОРМАТОР;НОВОЕ;0.2667
РЕФОРМАТОР;ПЕРЕМЕНЫ;0.2233
РЕФОРМАТОР;НОВАТОР;0.2
РЕФОРМАТОР;ПЁТР;0.1867
РЕФОРМАЦИЯ;ИЗМЕНЕНИЕ;0.7056
РЕФОРМАЦИЯ;ПЕРЕВОРОТ;0.4873
РЕФОРМАЦИЯ;РЕВОЛЮЦИЯ;0.3655
РЕФОРМАЦИЯ;ПЕРЕДЕЛКА;0.3147
РЕФОРМАЦИЯ;СМЕНА;0.2944
РЕФОРМАЦИЯ;РЕФОРМАТОР;0.264
РЕЦЕНЗИЯ;ОТЗЫВ;1.0
РЕЦЕНЗИЯ;ОЦЕНКА;0.7531
РЕЦЕНЗИЯ;КРИТИКА;0.6049
РЕЦЕНЗИЯ;СТАТЬЯ;0.5802
РЕЦЕНЗИЯ;РАЗРЕШЕНИЕ;0.5802
РЕЦЕНЗИЯ;ДИПЛОМ;0.4444
РЕЦЕНЗИЯ;МНЕНИЕ;0.1605
РЕЦЕПТ;ПОВАР;0.7636
РЕЦЕПТ;АПТЕКА;0.6909
РЕЦЕПТ;ГОТОВКА;0.4545
РЕЦЕПТ;ПРИГОТОВЛЕНИЕ;0.3727
РЕЦЕПТ;ПИРОГ;0.3091
РЕЦЕПТ;ФАРМАЦЕВТ;0.1636
РЕЦЕПТОР;НЕРВ;0.7863
РЕЦЕПТОР;ОРГАН;0.7094
РЕЦЕПТОР;ОЩУЩЕНИЕ;0.5043
РЕЦЕПТОР;СЛУХ;0.4103
РЕЦЕПТОР;ОБОНЯНИЕ;0.3932
РЕЦИДИВ;ПОВТОР;0.8611
РЕЦИДИВ;СНОВА;0.5694
РЕЦИДИВ;ВОЗВРАТ;0.25
РЕЦИДИВ;ЗАБОЛЕВАНИЕ;0.25
РЕЦИДИВ;РАК;0.2361
РЕЦИДИВ;ОБОСТРЕНИЕ;0.1806
РЕЦИДИВ;УХУДШЕНИЕ;0.1667
РЕЦИДИВ;ВОЗВРАЩЕНИЕ;0.1667
РЕЧУШКА;БЕРЕГ;0.7287
РЕЧУШКА;РУЧЕЙ;0.6383
РЕЧУШКА;ТЕЧЕНИЕ;0.5426
РЕЧУШКА;ВОДОЁМ;0.2021
РЕЧУШКА;ПРИТОК;0.1702
РЕШЕНИЯ;ПРОБЛЕМА;0.5269
РЕШЕНИЯ;ПРИМЕР;0.4371
РЕШЕНИЯ;УРАВНЕНИЕ;0.2275
РЕШЕНИЯ;ПРИНЯТИЕ;0.2036
РЕШЕНИЯ;АЛГОРИТМ;0.1677
РЕШЕТО;СИТО;1.0
РЕШЕТО;ДЫРКИ;0.8478
РЕШЕТО;СЕТКА;0.6087
РЕШЕТО;ДУРШЛАГ;0.2899
РЕШЕТО;ФИЛЬТР;0.1739
РЕШИМОСТЬ;СМЕЛОСТЬ;0.922
РЕШИМОСТЬ;РЕШИТЕЛЬНОСТЬ;0.7163
РЕШИМОСТЬ;УВЕРЕННОСТЬ;0.5177
РЕШИМОСТЬ;ОТВАГА;0.3475
РЕШИМОСТЬ;ПОСТУПОК;0.2979
РЕШИМОСТЬ;ХРАБРОСТЬ;0.2624
РЕШИТЕЛЬНОСТЬ;СМЕЛОСТЬ;0.874
РЕШИТЕЛЬНОСТЬ;УВЕРЕННОСТЬ;0.6299
РЕШИТЕЛЬНОСТЬ;ОТВАГА;0.622
РЕШИТЕЛЬНОСТЬ;ТВЁРДОСТЬ;0.2047
РЕШИТЬ;ПРОБЛЕМА;0.6667
РЕШИТЬ;УРАВНЕНИЕ;0.4815
РЕШИТЬ;ВОПРОС;0.4074
РЕШИТЬ;ПРИМЕР;0.3889
РЕШКА;ОРЁЛ;1.0
РЕШКА;МОНЕТА;0.8533
РЕШКА;ПЕРЕДАЧА;0.6087
РЕШКА;СТОРОНА;0.5217
РЕШКА;СПОР;0.4891
РЕШКА;РЕБРО;0.4565
РЕШКА;ПАРИ;0.2717
РЕШКА;ОРЕХ;0.2283
РЕШКА;ВЫБОР;0.1957
РЕШКА;УДАЧА;0.1848
РЕШКА;ЦИФРА;0.1739
РЕШЁТКА;КЛЕТКА;0.6056
РЕШЁТКА;ЗАБОР;0.3662
РЕШЁТКА;ЗЕК;0.3451
РЕШЁТКА;ОГРАДА;0.2254
РИМЛЯНИН;ИТАЛИЯ;0.5449
РИМЛЯНИН;ЦЕЗАРЬ;0.4231
РИМЛЯНИН;ГЛАДИАТОР;0.2981
РИМЛЯНИН;ЖИТЕЛЬ;0.2949
РИМЛЯНИН;КОЛИЗЕЙ;0.2885
РИМЛЯНИН;ГРЕКИ;0.1667
РИС;КИТАЙ;1.0
РИС;КАША;0.8772
РИС;ЯПОНИЯ;0.7544
РИС;ПАЛОЧКИ;0.5965
РИС;ЗЕРНО;0.2632
РИСК;ОПАСНОСТЬ;1.0
РИСК;АДРЕНАЛИН;0.576
РИСК;АЗАРТ;0.48
РИСК;ШАМПАНСКОЕ;0.376
РИСК;СМЕЛОСТЬ;0.28
РИСК;ПРЫЖОК;0.24
РИСК;ПОСТУПОК;0.192
РИСУНКИ;АЛЬБОМ;0.5541
РИСУНКИ;КАРТИНКИ;0.4324
РИСУНКИ;ПОРТРЕТ;0.2027
РИСУНКИ;АКВАРЕЛЬ;0.1622
РИСУНКИ;МОЛЬБЕРТ;0.1622
РИСУНКИ;ПЕЙЗАЖ;0.1622
РИТУАЛ;ОБРЯД;1.0
РИТУАЛ;ПОХОРОНЫ;0.8134
РИТУАЛ;ТРАДИЦИЯ;0.7836
РИТУАЛ;ЖЕРТВОПРИНОШЕНИЕ;0.5224
РИТУАЛ;СЕКТА;0.403
РИТУАЛ;ПОСВЯЩЕНИЕ;0.2388
РИТУАЛ;УСЛУГИ;0.2164
РИТУАЛ;ШАМАН;0.194
РИФ;КОРАЛЛ;0.9105
РИФ;РЫБЫ;0.6789
РИФ;БЕРЕГ;0.5158
РИФ;КРУШЕНИЕ;0.4737
РИФ;ДНО;0.4632
РИФ;ОСТРОВ;0.4
РИФМА;СТИХ;1.0
РИФМА;ПОЭТ;0.8616
РИФМА;ПУШКИН;0.6604
РИФМА;ПОЭМА;0.3711
РИФМАЧ;ПОЭТ;0.9156
РИФМАЧ;СТИХ;0.7792
РИФМАЧ;ПУШКИН;0.6558
РИФМАЧ;РИФМОПЛЁТ;0.6299
РИФМАЧ;СТИХОПЛЁТ;0.4286
РИФМАЧ;СТИХОТВОРЕНИЕ;0.3636
РИФМАЧ;ПОЭМА;0.2532
РИФМАЧ;ПЕВЕЦ;0.1558
РИФМОВАТЬ;РИФМА;1.0
РИФМОВАТЬ;СТИХ;0.9216
РИФМОВАТЬ;ПОЭТ;0.8824
РИФМОВАТЬ;ПУШКИН;0.8431
РИФМОВАТЬ;СТИХОТВОРЕНИЕ;0.5098
РИФМОВАТЬ;ПОЭМА;0.3725
РИФМОВАТЬ;ПРОИЗВЕДЕНИЕ;0.1569
РИФМОПЛЁТ;РИФМА;1.0
РИФМОПЛЁТ;ПОЭТ;0.6404
РИФМОПЛЁТ;СТИХ;0.6203
РИФМОПЛЁТ;ПУШКИН;0.1551
РИФМЫ;ПОЭТ;1.0
РИФМЫ;СТИХ;1.0
РИФМЫ;ПУШКИН;0.8539
РИФМЫ;СТИХОТВОРЕНИЕ;0.8202
РИФМЫ;ПОЭМА;0.6067
РИФМЫ;ЛЕРМОНТОВ;0.4944
РИФМЫ;ПРОЗА;0.4607
РИФМЫ;ПЕСНИ;0.2921
РОБОСТЬ;СТЕСНЕНИЕ;0.7485
РОБОСТЬ;СКРОМНОСТЬ;0.6527
РОБОСТЬ;БОЯЗНЬ;0.6228
РОБОСТЬ;НЕУВЕРЕННОСТЬ;0.5629
РОБОСТЬ;ТРУСОСТЬ;0.3593
РОБОСТЬ;СМУЩЕНИЕ;0.2814
РОБОСТЬ;ЗАСТЕНЧИВОСТЬ;0.2335
РОБОСТЬ;НЕРЕШИТЕЛЬНОСТЬ;0.2096
РОБОТ;ИГРУШКА;0.8158
РОБОТ;МЕХАНИЗМ;0.6974
РОБОТ;ЯПОНИЯ;0.25
РОБОТ;ЗАВОД;0.1711
РОБОТ;ПОМОЩНИК;0.1711
РОБОТ;ПРОГРАММА;0.1579
РОБОТЫ;МЕХАНИЗМ;0.7677
РОБОТЫ;МАШИНЫ;0.6869
РОБОТЫ;ТЕРМИНАТОР;0.6162
РОБОТЫ;ЯПОНИЯ;0.3434
РОБОТЫ;РОБОТОТЕХНИКА;0.2727
РОБОТЫ;ИНТЕЛЛЕКТ;0.2323
РОБОТЫ;РАЗУМ;0.1616
РОВНО;ЛИНИЯ;0.6122
РОВНО;ПРИМЕР;0.5306
РОВНО;ПЛЮС;0.4286
РОВНО;РАВЕНСТВО;0.4286
РОВНО;МИНУС;0.3878
РОВНО;ПОВЕРХНОСТЬ;0.3469
РОВНО;УРАВНЕНИЕ;0.2653
РОВНО;ПЛОСКОСТЬ;0.2449
РОГА;БЫК;0.9577
РОГА;КОЗЁЛ;0.9014
РОГА;КОЗА;0.8732
РОГА;ИЗМЕНА;0.831
РОГА;КОПЫТА;0.3944
РОГА;КОСТЬ;0.169
РОГАЛИК;ВЫПЕЧКА;0.9833
РОГАЛИК;БУЛОЧКА;0.95
РОГАЛИК;КОНДИТЕР;0.4667
РОГАЛИК;БУБЛИК;0.35
РОГАЛИК;ПОВАР;0.2667
РОГАЛИК;СДОБА;0.25
РОГАЛИК;КРЕНДЕЛЬ;0.2
РОГОВИЦА;ГЛАЗ;1.0
РОГОВИЦА;ЗРЕНИЕ;0.7113
РОГОВИЦА;ЗРАЧОК;0.6546
РОГОВИЦА;ОБОЛОЧКА;0.567
РОГОВИЦА;ВЕКО;0.5412
РОГОВИЦА;РОГА;0.4742
РОГОВИЦА;ОКО;0.25
РОГОВИЦА;ОКУЛИСТ;0.2423
РОГОВИЦА;РАДУЖКА;0.2165
РОГОВИЦА;РЕСНИЦА;0.1598
РОДДОМ;ПАЛАТА;0.7593
РОДДОМ;АКУШЕР;0.4074
РОДДОМ;ПЕЛЁНКИ;0.3704
РОДДОМ;МЕДСЕСТРА;0.2593
РОДДОМ;СХВАТКИ;0.2037
РОДИТЕЛИ;ОТЕЦ;0.3053
РОДИТЕЛИ;ДОЧЬ;0.2699
РОДИТЕЛИ;РОДСТВЕННИКИ;0.2102
РОДИТЕЛИ;СЕСТРА;0.1704
РОДНАЯ;СЕСТРА;0.8
РОДНАЯ;ДОЧЬ;0.6889
РОДНАЯ;БРАТ;0.3111
РОДНАЯ;ЛЮБИМАЯ;0.1556
РОДНОЙ;БРАТ;0.9459
РОДНОЙ;СЕСТРА;0.4865
РОДНОЙ;ЛЮБИМЫЙ;0.4054
РОДНОЙ;ОТЕЦ;0.2838
РОДНОЙ;РОДСТВЕННИК;0.277
РОДНЫЕ;СЕСТРА;0.9426
РОДНЫЕ;БРАТ;0.9098
РОДНЫЕ;РОДСТВЕННИКИ;0.5656
РОДНЫЕ;ТЁТЯ;0.5656
РОДНЫЕ;ДЯДЯ;0.541
РОДНЯ;СЕСТРА;1.0
РОДНЯ;БРАТ;0.9613
РОДНЯ;РОДСТВЕННИКИ;0.7871
РОДНЯ;ДЯДЯ;0.7161
РОДНЯ;ТЁТЯ;0.6452
РОДСТВЕННИК;БРАТ;1.0
РОДСТВЕННИК;СЕСТРА;0.9231
РОДСТВЕННИК;ДЯДЯ;0.7379
РОДСТВЕННИК;ТЁТЯ;0.7094
РОДСТВЕННИК;РОДНЯ;0.4644
РОДСТВЕННИК;ДОЧЬ;0.2849
РОДСТВЕННИК;ДЕД;0.2593
РОДСТВЕННИК;ОТЕЦ;0.2365
РОДСТВЕННИК;ТЁЩА;0.1709
РОДСТВЕННИКИ;СЕСТРА;0.9697
РОДСТВЕННИКИ;БРАТ;0.9293
РОДСТВЕННИКИ;ТЁТЯ;0.8182
РОДСТВЕННИКИ;ДЯДЯ;0.8081
РОДСТВЕННИКИ;ОТЕЦ;0.202
РОДСТВЕННИКИ;ДОЧЬ;0.1818
РОДСТВЕННИЦА;СЕСТРА;1.0
РОДСТВЕННИЦА;ТЁТЯ;0.8519
РОДСТВЕННИЦА;РОДНЯ;0.7083
РОДСТВЕННИЦА;БРАТ;0.5278
РОДСТВЕННИЦА;ДЯДЯ;0.3981
РОЖДЕНИЕ;РОДЫ;0.5817
РОЖДЕНИЕ;БЕРЕМЕННОСТЬ;0.1911
РОЖДЕНИЕ;ДОЧЬ;0.1911
РОЖДЕНИЕ;МЛАДЕНЕЦ;0.1783
РОЖДЕСТВО;ПОДАРКИ;0.8315
РОЖДЕСТВО;ЁЛКА;0.8207
РОЖДЕСТВО;ХРИСТОС;0.5924
РОЖДЕСТВО;РОЖДЕНИЕ;0.5761
РОЖДЕСТВО;ЯНВАРЬ;0.5027
РОЖДЕСТВО;ИИСУС;0.1957
РОЖДЕСТВО;ДЕД;0.1739
РОЖОК;МОРОЖЕНОЕ;1.0
РОЖОК;РОГ;0.5657
РОЖОК;ПАСТУХ;0.3636
РОЖОК;ВАФЛЯ;0.3232
РОЖЬ;ПШЕНИЦА;0.7838
РОЖЬ;КОЛОС;0.7568
РОЖЬ;ОВЁС;0.4865
РОЖЬ;ЯЧМЕНЬ;0.3514
РОЖЬ;ЗЛАКИ;0.3378
РОЖЬ;УРОЖАЙ;0.2703
РОЖЬ;СТОГ;0.2703
РОЖЬ;РЖАТЬ;0.2162
РОЖЬ;СЕНО;0.1892
РОЗЕТКА;ТОК;1.0
РОЗЕТКА;ВИЛКА;0.9603
РОЗЕТКА;ПРОВОД;0.7815
РОЗЕТКА;ШНУР;0.6291
РОЗЕТКА;УТЮГ;0.4503
РОЗЕТКА;ПАЛЬЦЫ;0.4503
РОЗЕТКА;ШТЕПСЕЛЬ;0.351
РОЗЕТКА;ЗАРЯДКА;0.245
РОЗЕТКА;РОЗА;0.1755
РОЗЖИГ;СПИЧКИ;0.6364
РОЗЖИГ;ШАШЛЫК;0.517
РОЗЖИГ;ПЛАМЯ;0.5114
РОЗЖИГ;УГЛИ;0.4659
РОЗЖИГ;БЕНЗИН;0.3409
РОЗЖИГ;ИСКРА;0.2784
РОЗЖИГ;МАНГАЛ;0.2386
РОЗНИЦА;ОПТ;1.0
РОЗНИЦА;ТОРГОВЛЯ;0.8187
РОЗНИЦА;ЦЕНА;0.7824
РОЗНИЦА;СКЛАД;0.6425
РОЗНИЦА;РЫНОК;0.4456
РОЗНИЦА;ПОКУПАТЕЛЬ;0.2798
РОЗНИЦА;ШТУКА;0.2383
РОЗОВАЯ;РОЗА;0.9783
РОЗОВАЯ;ПАНТЕРА;0.7174
РОЗОВАЯ;ПОМАДА;0.587
РОЗОВАЯ;МЕЧТА;0.587
РОЗОВАЯ;ЗАКАТ;0.3478
РОЗОВАЯ;КОФТА;0.2174
РОЗОВАЯ;ОТТЕНОК;0.1522
РОЗОВОЕ;РОЗА;0.7891
РОЗОВОЕ;ФЛАМИНГО;0.5781
РОЗОВОЕ;ОБЛАКО;0.4219
РОЗОВОЕ;СЛОН;0.375
РОЗОВОЕ;ЗАКАТ;0.3594
РОЗОВОЕ;ПОМАДА;0.3281
РОЗОВОЕ;ЛАК;0.3125
РОЗОВОЕ;ПАНТЕРА;0.25
РОЗОВОЕ;БЛОНДИНКА;0.1563
РОЗОВОЕ;НОГТИ;0.1563
РОЗОВЫЕ;РОЗЫ;1.0
РОЗОВЫЕ;ТУФЛИ;0.4108
РОЗОВЫЕ;МЕЧТЫ;0.3784
РОЗОВЫЕ;РУЧКИ;0.173
РОЗОВЫЕ;ТРУСЫ;0.1514
РОЗОВЫЕ;ЦВЕТА;0.1514
РОЗОВЫЙ;РОЗА;0.6984
РОЗОВЫЙ;ЗАКАТ;0.4762
РОЗОВЫЙ;СЛОН;0.4286
РОЗОВЫЙ;ФЛАМИНГО;0.381
РОЗОВЫЙ;ОТТЕНОК;0.2063
РОЗОВЫЙ;СВИНЬЯ;0.1746
РОЗОВЫЙ СЛОН;ИГРУШКА;0.6543
РОЗОВЫЙ СЛОН;МУЛЬТИК;0.5926
РОЗОВЫЙ СЛОН;ХОБОТ;0.5309
РОЗОВЫЙ СЛОН;МЕЧТА;0.4198
РОЗОВЫЙ СЛОН;МУЛЬТФИЛЬМ;0.321
РОЗОВЫЙ СЛОН;ЗООПАРК;0.1852
РОЗЫ;ШИПЫ;0.82
РОЗЫ;АРОМАТ;0.4667
РОЗЫ;ЛЕПЕСТКИ;0.26
РОЗЫ;КОЛЮЧКИ;0.1733
РОЗЫГРЫШ;ШУТКА;0.9633
РОЗЫГРЫШ;ЛОТЕРЕЯ;0.8257
РОЗЫГРЫШ;СЮРПРИЗ;0.6606
РОЗЫГРЫШ;ПРИЗ;0.5229
РОЗЫСК;ПОИСК;0.814
РОЗЫСК;СЫЩИК;0.6512
РОЗЫСК;ПРОПАЖА;0.4651
РОЗЫСК;ОБЪЯВЛЕНИЕ;0.3837
РОЗЫСК;ПОТЕРЯ;0.3605
РОК-Н-РОЛЛ;ГИТАРА;0.7
РОК-Н-РОЛЛ;ЖАНР;0.4429
РОК-Н-РОЛЛ;ПЕВЕЦ;0.3714
РОК-Н-РОЛЛ;СТИЛЬ;0.1714
РОКОТ;ШУМ;0.9603
РОКОТ;ГРОМ;0.7738
РОКОТ;МОТОР;0.6587
РОКОТ;ГРОХОТ;0.5
РОКОТ;МОЛНИЯ;0.2619
РОКОТ;КОСМОДРОМ;0.2381
РОКОТ;ГУЛ;0.2143
РОКОТ;ВОЛНЫ;0.1984
РОЛИК;ВИДЕО;1.0
РОЛИК;КЛИП;0.6897
РОЛИК;КОНЬКИ;0.6897
РОЛИК;СКЕЙТ;0.3448
РОЛИК;КАДР;0.2069
РОЛИК;СЪЁМКА;0.1897
РОЛИКИ;КОНЬКИ;1.0
РОЛИКИ;КОЛЁСА;0.9539
РОЛИКИ;АСФАЛЬТ;0.6184
РОЛИКИ;КАТАНИЕ;0.4474
РОЛИКИ;ПАРК;0.4079
РОЛИКИ;ВИДЕО;0.3026
РОЛИКИ;НАКОЛЕННИКИ;0.2072
РОЛИКИ;ПАДЕНИЕ;0.1842
РОЛЛЫ;РИС;1.0
РОЛЛЫ;СУШИ;0.9636
РОЛЛЫ;ЯПОНИЯ;0.8545
РОЛЛЫ;СОУС;0.7091
РОЛЛЫ;ИМБИРЬ;0.4636
РОЛЛЫ;КИТАЙ;0.4273
РОЛЛЫ;БАР;0.2636
РОЛЛЫ;ЛОСОСЬ;0.2545
РОЛЛЫ;ВОДОРОСЛИ;0.1909
РОЛЛЫ;УГОРЬ;0.1727
РОЛЬ;АКТРИСА;0.701
РОЛЬ;СПЕКТАКЛЬ;0.4639
РОЛЬ;РЕЖИССЁР;0.433
РОЛЬ;МАСКА;0.2062
РОМ;ПИРАТ;0.9936
РОМ;ВИСКИ;0.5513
РОМ;ВЫПИВКА;0.4359
РОМ;БОКАЛ;0.4103
РОМ;КОЛА;0.3205
РОМ;КОНЬЯК;0.2179
РОМ;БАР;0.1667
РОМ;СТАКАН;0.1538
РОМАНС;РОМАНТИКА;0.7
РОМАНС;ГИТАРА;0.5
РОМАНС;ПЕТЬ;0.4833
РОМАНС;ПРОИЗВЕДЕНИЕ;0.4833
РОМАНС;ПЬЕСА;0.3333
РОМАНС;ЖАНР;0.2333
РОМАНС;СТИХ;0.2333
РОМАНТИКА;ПОЦЕЛУЙ;0.4153
РОМАНТИКА;УЖИН;0.3994
РОМАНТИКА;ВЕЧЕР;0.3898
РОМАНТИКА;РОЗЫ;0.2157
РОМАШКА;ЛЕПЕСТОК;0.7703
РОМАШКА;БУКЕТ;0.6649
РОМАШКА;ГАДАНИЕ;0.6595
РОМАШКА;БЕЛЫЙ;0.2622
РОМАШКА;ВЕНОК;0.1838
РОМАШКИ;БУКЕТ;0.6316
РОМАШКИ;ЛЕПЕСТКИ;0.6053
РОМАШКИ;ГАДАНИЕ;0.5526
РОМАШКИ;БЕЛЫЙ;0.1974
РОМАШКИ;ЛУГ;0.1579
РОМБ;КВАДРАТ;0.9306
РОМБ;УГОЛ;0.8815
РОМБ;ПРЯМОУГОЛЬНИК;0.5491
РОМБ;ЧЕТЫРЁХУГОЛЬНИК;0.4046
РОМБ;СТОРОНЫ;0.2861
РОМБ;ДИАГОНАЛЬ;0.1936
РОМБ;ОВАЛ;0.1561
РОСА;КАПЛЯ;0.759
РОСА;ТУМАН;0.6747
РОСА;РАСТЕНИЯ;0.2289
РОСА;РОСИНКА;0.1566
РОСКОШЬ;БРИЛЛИАНТЫ;0.6053
РОСКОШЬ;ДРАГОЦЕННОСТИ;0.3816
РОСКОШЬ;БЛЕСК;0.1974
РОСКОШЬ;ОСОБНЯК;0.1711
РОСНЕФТЬ;КОМПАНИЯ;0.6847
РОСНЕФТЬ;БЕНЗИН;0.6577
РОСНЕФТЬ;ЗАПРАВКА;0.4865
РОСНЕФТЬ;ТОПЛИВО;0.4685
РОСНЕФТЬ;СКВАЖИНА;0.3153
РОСНЕФТЬ;ДОБЫЧА;0.2613
РОСНЕФТЬ;КОРПОРАЦИЯ;0.1532
РОСПИСЬ;ПОДПИСЬ;1.0
РОСПИСЬ;ПЕРО;0.4545
РОСПИСЬ;ХОХЛОМА;0.3377
РОСПИСЬ;ЗАГС;0.2857
РОСПИСЬ;ИСКУССТВО;0.2078
РОСПИСЬ;ПАСПОРТ;0.1948
РОСПИСЬ;ПЕЧАТЬ;0.1558
РОСПИСЬ;ДОГОВОР;0.1558
РОССИЯНИН;ГРАЖДАНИН;0.6569
РОССИЯНИН;РУССКИЙ;0.6496
РОССИЯНИН;ЖИТЕЛЬ;0.5474
РОССИЯНИН;ПАТРИОТ;0.4234
РОССИЯНИН;РОДИНА;0.3869
РОССИЯНИН;НАЦИЯ;0.365
РОССИЯНИН;НАЦИОНАЛЬНОСТЬ;0.1825
РОССЫПЬ;КАМНИ;0.458
РОССЫПЬ;РОСА;0.3445
РОССЫПЬ;КРУПА;0.3277
РОССЫПЬ;ГОРОХ;0.1849
РОССЫПЬ;ЖЕМЧУГ;0.1513
РОСТ;МЕТР;0.9
РОСТ;ВЕС;0.8333
РОСТ;ДЛИНА;0.35
РОСТ;САНТИМЕТР;0.2333
РОТАЦИЯ;КАДРЫ;0.9381
РОТАЦИЯ;ВРАЩЕНИЕ;0.7835
РОТАЦИЯ;ЗАМЕНА;0.6495
РОТАЦИЯ;ПЕРЕМЕЩЕНИЕ;0.5876
РОТАЦИЯ;СМЕНА;0.5155
РОТАЦИЯ;РАДИО;0.4845
РОТМИСТР;МИНИСТР;1.0
РОТМИСТР;ЗВАНИЕ;0.7746
РОТМИСТР;РОТА;0.507
РОТМИСТР;МИСТЕР;0.4366
РОТМИСТР;ЧИН;0.4085
РОТМИСТР;ОФИЦЕР;0.2394
РОЩА;БЕРЁЗА;0.6557
РОЩА;КУСТЫ;0.3279
РОЩА;ДУБ;0.3213
РОЩА;ГРИБЫ;0.2951
РОЩИЦА;БЕРЁЗА;0.6
РОЩИЦА;ПОЛЯНА;0.3672
РОЩИЦА;ГРИБЫ;0.3541
РОЩИЦА;КУСТЫ;0.2721
РОЩИЦА;ТРОПИНКА;0.1508
РОЯЛЬ;ПИАНИНО;0.8222
РОЯЛЬ;КЛАВИШИ;0.7333
РОЯЛЬ;НОТЫ;0.6889
РОЯЛЬ;МУЗЫКАНТ;0.5111
РТУТЬ;ГРАДУСНИК;1.0
РТУТЬ;ЭЛЕМЕНТ;0.3861
РТУТЬ;ШАРИКИ;0.3418
РТУТЬ;ВЕЩЕСТВО;0.3228
РТУТЬ;ТАБЛИЦА;0.2468
РУБАНОК;ТОПОР;0.5968
РУБАНОК;СТАНОК;0.5645
РУБАНОК;ЛЕЗВИЕ;0.3387
РУБАНОК;ОПИЛКИ;0.3226
РУБАНОК;ПРИВЕТ;0.2419
РУБАНОК;СВЕТА;0.2419
РУБАНОК;БРЕВНО;0.2258
РУБАНОК;ДРЕВЕСИНА;0.2258
РУБАНОК;ПОЛЯ;0.1935
РУБАХА;РУБАШКА;0.7863
РУБАХА;РУКАВА;0.5855
РУБАХА;ПУГОВИЦА;0.4615
РУБАХА;ВОРОТНИК;0.2821
РУБАХА;ГАЛСТУК;0.188
РУБАШКА;ПУГОВИЦЫ;0.7182
РУБАШКА;РУКАВА;0.5212
РУБАШКА;КЛЕТКА;0.4182
РУБАШКА;БРЮКИ;0.2909
РУБАШКА;БАБОЧКА;0.2061
